variable_id,description,pct_nonnegative
n_reltopwcsfh5,stepchild no. 5: Relationship to child's mother/father,0.0
n_trwho1,training spell 1: Training provider,16.3081
n_traindays1,training spell 1: No. of days on training course,15.988
n_trainhrs1,training spell 1: No. of hours per day training,16.0444
n_trainend1,training spell 1: Training ended,16.3221
n_trainpurp11,training spell 1:    Purpose of training: To help you get started in your job,16.2179
n_trainpurp21,training spell 1: Purpose of training: To improve your skills in your current jo,16.2179
n_trainpurp31,training spell 1: Purpose of training: To maintain professional status and/or me,16.2179
n_trainpurp41,training spell 1: Purpose of training: To prepare you for a job you might do in,16.2179
n_trainpurp51,training spell 1: Purpose of training: To help you get a promotion,16.2179
n_trainpurp71,training spell 1: Purpose of training: For hobbies or leisure,16.2179
n_trainqual1,training spell 1: Qualifications from training,16.2877
n_trwho2,training spell 2: Training provider,7.9385
n_traindays2,training spell 2: No. of days on training course,7.8171
n_trainhrs2,training spell 2: No. of hours per day training,7.8302
n_trainend2,training spell 2: Training ended,7.9528
n_trainpurp12,training spell 2:    Purpose of training: To help you get started in your job,7.8992
n_trainpurp22,training spell 2: Purpose of training: To improve your skills in your current jo,7.8992
n_trainpurp32,training spell 2: Purpose of training: To maintain professional status and/or me,7.8992
n_trainpurp42,training spell 2: Purpose of training: To prepare you for a job you might do in,7.8992
n_trainpurp52,training spell 2: Purpose of training: To help you get a promotion,7.8992
n_trainpurp72,training spell 2: Purpose of training: For hobbies or leisure,7.8992
n_trainqual2,training spell 2: Qualifications from training,7.9439
n_trwho3,training spell 3: Training provider,4.4756
n_traindays3,training spell 3: No. of days on training course,4.401
n_trainhrs3,training spell 3: No. of hours per day training,4.4091
n_trainend3,training spell 3: Training ended,4.4966
n_trainpurp13,training spell 3: Purpose of training: To help you get started in your job,4.4722
n_trainpurp23,training spell 3: Purpose of training: To improve your skills in your current jo,4.4722
n_trainpurp33,training spell 3: Purpose of training: To maintain professional status and/or me,4.4722
n_trainpurp43,training spell 3: Purpose of training: To prepare you for a job you might do in,4.4722
n_trainpurp53,training spell 3: Purpose of training: To help you get a promotion,4.4722
n_trainpurp73,training spell 3: Purpose of training: For hobbies or leisure,4.4722
n_trainqual3,training spell 3: Qualifications from training,4.4877
n_deviceo_code,Access to mobile technology via other devices,5.9696
n_hednto_code,Other reason not going to HE,0.0267
n_jbendoth_code,Job finished for other reasons,0.492
n_mreasono_code,mreason - reason for moving to the UK,0.2534
n_nxtendoth_code,Job finished for other reasons,0.1403
n_scrx_code,other reason sc refused,0.325
n_scux_code,other reason resp unable,0.721
n_stendoth_code,Job finished for other reasons,1.0716
n_wktecho_code,Technology use for work via other devices,1.6404
n_xpmvoth_code,Prospective move for other reasons,2.0785
n_yafutb,Young Adult: Future Plans 2nd mention,3.5325
n_doneproxy,Proxy interview done previously for this respondent,3.7827
n_iproxy,Able to do a proxy,2.3879
n_plieng,Interview conducted in English,2.3879
n_plitrans,Translated language,0.0097
n_prel,Rel between proxy and proxy informant,4.5248
n_preason,Reason for proxy,4.5193
n_pripn,PNO of proxy informant,4.5227
n_lprnt,Ever had/fathered children,4.4734
n_lnprnt,No. of children natural parent to,2.5773
n_ch1by4,DOB of eldest child: Year,2.4642
n_qualoc,UK or non-UK qualification,1.2472
n_qfvoc9,Vocational qualifications: NVQ/SVQ - Level 1 - 2,4.6279
n_qfvoc10,Vocational qualifications: NVQ/SVQ - Level 3 - 5,4.6279
n_pjulk4wk,Looked for work in last 4 weeks,1.7514
n_pjbptft,Part-time or full-time: current job,0.0977
n_pjsptft,S/emp: part-time or full-time,0.0275
n_prearn,Total earnings,1.9052
n_prearnw_w14,Total earnings weekly,0.0254
n_prearna_w14,Total earnings annually,0.0451
n_pbnft1,Income types received: NI Retirement/State Retirement (old age) Pension,4.3836
n_pbnft2,Income types received: Pension from previous employer(s),4.3836
n_pbnft13,Income types received: Universal Credit,3.6522
n_pbnft14,Personal Independence Payments,0.5876
n_pbnft15,Attendance Allowance,0.5876
n_pbnft4,Income types received: Job Seekers Allowance (Unemployment) and/or Income Suppor,4.3836
n_pbnft5,Income types received: Employment and Support Allowance,4.3836
n_pbnft6,Income types received: Child Benefit,4.3836
n_pbnft7,Income types received: Working Tax Credit (formerly Working Family Tax Credit an,4.3836
n_pbnft8,Income types received: Housing Benefit/Rent Rebate,4.3836
n_pbnft9,Income types received: Incapacity Benefit (Replaces Invalidity and NI Sickness B,4.3836
n_pbnft11,Income types received: Child Tax Credit,4.3836
n_pbnft12,Income types received: Pension Credit,4.3836
n_pbnft19,Scottish Child Payment,0.2796
n_pbnft10,Income types received: Any other state benefit,4.3836
n_pbnft96,Income types received: None of these,4.3836
n_netuse,Regularly uses internet,14.5302
n_prfitb,Total personal income,3.1447
n_prfitbw_w14,Total personal income weekly,0.0874
n_prfitba_w14,Total personal income annually,0.0733
n_ivprsnt,Anyone present during interview,59.6243
n_consentsms,Consent to send questions by text,95.101
n_detincothr1,Home landline,81.8516
n_detincothr2,Work phone number,81.8516
n_detincothr3,E-mail address,81.8516
n_detincothr4,All correct,81.8516
n_rhland_code,Participant landline given,45.1212
n_rphmobb_code,participant mobile given,39.1165
n_rphmob_code,Participant mobile given,33.6615
n_mobnrchk_code,participant mobile given after non-response check,2.3935
n_rphwrk_code,Participant work number given,12.4203
n_remail_code,Participant email given,18.0117
n_remail2_code,participant email second entry given,12.6321
n_rcotherd_code,Other contact details,0.216
n_ctconsconf1,Relation,64.4051
n_ctconsconf2,Name,64.4051
n_ctconsconf3,Address,64.4051
n_ctconsconf4,Postcode,64.4051
n_ctconsconf5,Telephone,64.4051
n_ctconsconf6,Alternative telephone,64.4051
n_ctconsconf7,Email,64.4051
n_ctconsconf8,No changes or corrections,64.4051
n_ctconsconf95,Stable contact refused,66.1131
n_ctadd1_code,stable contact address 1 given,40.9842
n_ctadd2_code,stable contact address 2 given,18.4942
n_cttown_code,stable contact town 1 given,13.9092
n_ctcnty_code,stable contact county given,31.6336
n_ctpcode_code,stable contact postcode given,38.7778
n_cttel1_code,stable contact phone 1 given,34.478
n_cttel2_code,stable contact phone 2 given,17.3327
n_ctemail_code,stable contact email given,11.703
n_ideviceused,Device used for first accessing individual interview,99.5693
n_indmode,mode this individual was given final ind outcome in,99.2326
n_intdatd_if,"Interview date: Day, imputation flag",99.9996
n_intdatm_if,"Interview date: Month, imputation flag",99.9996
n_intdaty_if,"Interview date: Year, imputation flag",99.9996
n_doby_if,DOB Year imputation flag,99.9996
n_age_if,Imputation flag for age_dv,99.9996
n_ppsex,Partner's sex,62.2879
n_fnpid,Natural father: PIDP,9.2965
n_mnpid,Natural mother: PIDP,13.9361
n_pn1pid,Natural parent 1: PIDP,14.7705
n_pn1pno,Natural parent 1: PNO,100.0
n_pn1sex,Natural parent 1: Sex,14.7699
n_pn2pid,Natural parent 2: PIDP,8.4642
n_pn2pno,Natural parent 2: PNO,100.0
n_pn2sex,Natural parent 2: Sex,8.4641
n_pns1pid,Nat/step/adopt parent 1: PIDP,14.887
n_pns1pno,Nat/step/adopt parent 1: PNO,100.0
n_pns1sex,Nat/step/adopt parent 1: Sex,14.8864
n_pns2pid,Nat/step/adopt parent 2: PIDP,9.7607
n_pns2pno,Nat/step/adopt parent 2: PNO,100.0
n_pns2sex,Nat/step/adopt parent 2: Sex,9.7605
n_grfpid,Grandfather: PIDP,0.2061
n_grmpid,Grandmother: PIDP,0.4177
n_jlsoc20_cc,"Last job: SOC 2020, condensed",3.313
n_pasoc20_cc,"Father's SOC 2020, resp aged 14, condensed",7.8407
n_masoc20_cc,"Mother's SOC 2020, resp aged 14, condensed",6.2086
n_yasoc20_cc,"young adult: job like: SOC 2020, condensed",2.878
n_j1soc20_cc,"First job: SOC 2020, condensed",8.936
n_jbsoc20_cc,"Current job: SOC 2020, condensed",28.165
n_gigemptyp1,"providing a driving or taxi service, for a fee",5.6531
n_gigemptyp2,providing delivery or courier services,5.6531
n_gigemptyp3,"providing professional work, such as consultancy, legal advice, accounting",5.6531
n_gigemptyp4,"providing creative or it work, such as writing, graphic design, or web dev",5.6531
n_gigemptyp5,"Providing administrative work, such as data entry or click work",5.6531
n_gigemptyp6,"providing skilled manual work, such as plumbing, building, electrical maint",5.6531
n_gigemptyp7,"providing personal services, such as cleaning, moving, or diy tasks",5.6531
n_gigemptyp8,"selling good or crafts that i have made (e.g. via etsy, etc.)",5.6531
n_gigemptyp9,selling goods that i have bought to resell,5.6531
n_gigemptyp10,Renting out a place (my home or another property I own) for a short-term,5.6531
n_gigemptyp96,none of these types,5.6531
n_gigemptyp97,other type of job,5.6531
n_owwah,Other work at home,0.0
n_julksoc00_1_cc,"Job 1 searching for: SOC 2000, condensed",3.7625
n_julksoc00_2_cc,"Job 2 searching for: SOC 2000, condensed",1.168
n_julksoc00_3_cc,"Job 3 searching for: SOC 2000, condensed",0.189
n_julksoc10_1_cc,"Job 1 searching for: SOC 2010, condensed",3.7657
n_julksoc10_2_cc,"Job 2 searching for: SOC 2010, condensed",1.2407
n_julksoc10_3_cc,"Job 3 searching for: SOC 2010, condensed",0.189
n_julksoc20_1_cc,"Job 1 searching for: SOC 2020, condensed",3.7657
n_julksoc20_2_cc,"Job 2 searching for: SOC 2020, condensed",1.2417
n_julksoc20_3_cc,"Job 3 searching for: SOC 2020, condensed",0.189
n_j2pay_if,imputation flag jb2pay_dv,95.4641
n_fimngrs_tc,fimngrs_dv includes top coded component (EUL version only) (EUL version only),99.9915
n_fimngrs_dv,total monthly personal income gross,99.9278
n_fimnlabgrs_tc,fimnlabgrs_dv includes top coded component (EUL version only) (EUL version only),99.9915
n_fimnlabgrs_dv,total monthly labour income gross,99.8665
n_fimnlabnet_tc,fimnlabnet_dv includes top coded component (EUL version only) (EUL version only),99.9915
n_fimnlabnet_dv,amount income component 1: net labour income,99.8665
n_fiyrinvinc_tc,fiyrinvinc_dv includes top coded component (EUL version only) (EUL version only),99.9915
n_fiyrinvinc_dv,"income from savings and investments, annual",99.9915
n_fibenothr_tc,fibenothr_dv includes top coded component (EUL version only) (EUL version only),99.9915
n_fibenothr_dv,Total income from benefits and other sources,95.4641
n_paygu_dv,usual gross pay per month: current job,46.6101
n_payg_dv,gross pay per month in current job: last payment,41.4492
n_paynu_dv,usual net pay per month: current job,46.6101
n_payn_dv,net pay per month in current job: last payment,41.4492
n_seearngrs_dv,self employment earnings - gross,6.8618
n_seearnnet_dv,self employment earnings - net,6.8618
n_j2pay_dv,pay in second job,95.4641
n_j2paynet_dv,amount income component 1c: net earnings second job,95.4641
n_ff_ivlolw,fed forward interview outcome prev wave,97.044
n_ff_jbsemp,fed-forward job status: employed or self employed,50.4912
n_ff_jbmngr,fed-forward job status: managerial duties,46.46
n_ff_jbsize,fed-forward job status: number employed at workplace,46.3
n_ff_jbstat,respondent employment status at previous interview,90.0033
n_ff_emplw,whether in paid employment at previous wave,90.0834
n_ff_bentype01,fed-forward: received ni retirement/state retirement (old age) pension,91.1151
n_ff_bentype02,"fed-forward: received pension, previous employer",91.1151
n_ff_bentype03,fed-forward: received pension from a spouse's previous employer,91.1151
n_ff_bentype04,fed-forward: received private pension/annuity,91.1151
n_ff_bentype05,fed-forward: received widow's or war widow's pension,91.1151
n_ff_bentype06,fed-forward: received widowed mother's allowance / widowed parent's allowance,91.1151
n_ff_bentype07,fed-forward: received pension credit (incl. guarantee credit & saving credit),91.1151
n_ff_bentype08,fed-forward: received severe disablement allowance,91.1151
n_ff_bentype09,fed-forward: received industrial injury disablement allowance,91.1151
n_ff_bentype11,fed-forward: received attendance allowance,91.1151
n_ff_bentype12,fed-forward: received carer's allowance (was invalid care allowance),91.1151
n_ff_bentype13,fed-forward: received war disablement pension,91.1151
n_ff_bentype14,fed-forward: received incapacity benefit,91.1151
n_ff_bentype15,fed-forward: received income support,91.1151
n_ff_bentype16,fed-forward: received job seeker's allowance,91.1151
n_ff_bentype17,fed-forward: received national insurance credits,91.1151
n_ff_bentype18,fed-forward: received child benefit (incl. lone-parent child benefit payments),91.1151
n_ff_bentype19,fed-forward: received child tax credit,91.1151
n_ff_bentype20,fed-forward: received working tax credit (incl. disabled person's tax credit),91.1151
n_ff_bentype21,fed-forward: received maternity allowance,91.1151
n_ff_bentype22,fed-forward: received housing benefit,91.1151
n_ff_bentype23,fed-forward: received council tax benefit,91.1151
n_ff_bentype24,fed-forward: received educational grant (not student loan or tuition fee loan),91.1151
n_ff_bentype25,fed-forward: received trade union / friendly society payment,91.1151
n_ff_bentype26,fed-forward: received maintenance or alimony,91.1151
n_ff_bentype27,fed-forward: received payments from a family member not living here,91.1151
n_ff_bentype28,fed-forward: received rent from boarders or lodgers (not family members) living,91.1151
n_ff_bentype29,fed-forward: received rent from any other property,91.1151
n_ff_bentype30,fed-forward: received foster allowance / guardian allowance,91.1151
n_ff_bentype31,fed-forward: received rent rebate,91.1151
n_ff_bentype32,fed-forward: received rate rebate,91.1151
n_ff_bentype33,fed-forward: received employment and support allowance,91.1151
n_ff_bentype34,fed-forward: received return to work credit,91.1151
n_ff_bentype35,fed-forward: received sickness and accident insurance,91.1151
n_ff_bentype36,fed-forward: received in-work credit for lone parents,91.1151
n_ff_bentype38,fed-forward: any other regular payment,91.1151
n_ff_bentype39,fed-forward: any other state benefit,90.5352
n_ff_bentype40,fed-forward: universal credit,79.9464
n_ff_bentype41,fed-forward: personal independence payments,79.9464
n_ff_ivintlang,Interview language previous interview,91.0445
n_ff_yr2uk4,fed-forward year to uk,10.7684
n_ff_oprlg,fed-forward whether belong to a religion,80.854
n_ff_oprlg0,fed-forward religion brought up in: e/s/w,35.8928
n_ff_oprlg1,Religion affiliation,44.5489
n_ff_oprlg0ni,Religious affiliation / Northern Ireland,1.085
n_ff_ukborn,fed-forward born in the uk,72.1789
n_ff_bentype42,fed-forward: student loan and/or tuition fee loan,83.8144
n_ff_bentype46,fed-forward: scottish child payment,83.8144
n_sex_dv,"Sex, derived",99.9984
n_age_dv,"Age, derived from dob_dv and intdat_dv",99.9935
n_intdatd_dv,"Interview date: Day, derived",99.9996
n_intdatm_dv,"Interview date: Month, derived",99.9996
n_intdaty_dv,"Interview date: Year, derived",99.9996
n_doby_dv,"DOB: Year, derived",99.9935
n_pensioner_dv,Whether R is of pensionable age,99.9923
n_marstat_dv,Harmonised de facto marital status,99.7136
n_npn_dv,Number of R's natural parents in hh,100.0
n_npns_dv,Number of R's nat/step/adopt parents in hh,100.0
n_ngrp_dv,Number of R's grandparents in hh,100.0
n_nnsib_dv,Number of R's natural siblings in hh,100.0
n_nnssib_dv,Number of R's nat/step/adopt siblings in hh,100.0
n_npensioner_dv,Total # of pensionable age in hh,99.9171
n_j1nssec8_dv,own first job: NSSEC 8 classes,7.4055
n_panssec8_dv,"Father's job: NSSEC 8 classes, resp aged 14",3.2037
n_manssec8_dv,"Mother's job: NSSEC 8 classes, resp aged 14",2.4594
n_nisced11_dv,"Newest Highest education qualification, short ISCED 2011",97.0435
n_yanssec8_dv,young adult: job like: NSSEC 8 classes,3.0964
n_scdata_dv,Self-completion module completed,100.0
n_ethn_dv,Ethnic group (derived from multiple sources),99.572
n_fimnmisc_dv,amount income component 2: miscellaneous income,99.9915
n_fimnprben_dv,amount income component 3: private benefit income,99.9915
n_fimninvnet_dv,amount income component 5: investment income,99.9915
n_fimnpen_dv,amount income component 6: pension income,99.9915
n_fimnsben_dv,amount income component 7: social benefit income,99.9915
n_fimnnet_dv,total net personal income - no deductions,99.9278
n_addrmov_dv,Participant changes address postcode since last wave,88.0947
n_distmov_dv,Distance participant moved since last wave (km),4.9372
n_country,Country of residence,99.9494
n_gor_dv,Government Office Region,99.9494
n_urban_dv,"Urban or rural area, derived",99.8216
n_hhresp_dv,Household response status,100.0
n_xtra5min_dv,Received extra 5 mins EMB questions? cross-sectional,95.4724
n_xtra5minosm_dv,Received extra 5 mins EMB questions? longitudinal,95.4724
n_agegr5_dv,Age group (age_dv): 5 year intervals,99.9935
n_agegr10_dv,Age group (age_dv): 10 year intervals,99.9935
n_agegr13_dv,Age group (age_dv): 13 categories,99.9935
n_livesp_dv,Lives with spouse in hh,100.0
n_cohab_dv,Lives with cohabitee in hh,100.0
n_single_dv,Single in hh,100.0
n_mastat_dv,De facto marital status,99.7654
n_hhtype_dv,"Composition of household, LFS-version",100.0
n_buno_dv,benefit unit number,100.0
n_depchl_dv,Whether dependent child - official definition,100.0
n_nchild_dv,Number of own children in household,100.0
n_ndepchl_dv,Number of own dependent children in household,84.9898
n_adresp15_dv,PNO of person responsible for child under 16,0.0016
n_respm16_dv,whether natural/adoptive/step mother of child under 16,100.0
n_respf16_dv,whether natural/adoptive/step/foster father of child under 16,100.0
n_rach16_dv,Whether responsible for child under 16,99.9984
n_hrpno,Household reference person: PNO,99.9994
n_ppid,partner's person identifier: PIDP,62.2894
n_ppno,partner's person number: PNO,100.0
n_sppid,Spouse's person identifier: PIDP,51.1286
n_sppno,Spouse's person number: PNO,100.0
n_fnpno,Natural father: PNO,100.0
n_fnspid,Nat/step/adopt father: PIDP,10.4523
n_fnspno,Nat/step/adopt father: PNO,100.0
n_mnpno,Natural mother: PNO,100.0
n_mnspid,Nat/step/adopt mother: PIDP,14.1872
n_mnspno,Nat/step/adopt mother: PNO,100.0
n_grfpno,Grandfather: PNO,100.0
n_grmpno,Grandmother: PNO,100.0
n_qfhigh_dv,Highest educational qualification,85.5357
n_nqfhigh_dv,Newly reported highest educational qualification,16.192
n_qfhighfl_dv,Eligibility flag for QFHIGH in UKHLS format,100.0
n_hiqual_dv,Highest qualification ever reported,98.4437
n_nhiqual_dv,"Highest new qualification, UKHLS & BHPS samples",16.2606
n_isced11_dv,"Highest education qualification, short ISCED 2011",97.6616
n_nnmpsp_dv,No. non-employment spells since last interview,83.9182
n_nmpsp_dv,No. employment spells since last interview,83.9012
n_nunmpsp_dv,No. unemployment spells since last interview,83.8893
n_jbft_dv,Full or part-time employee,52.4378
n_jbsoc00_cc,"Current job: SOC 2000, condensed",54.4043
n_jbsoc10_cc,"Current job: SOC 2010, condensed",32.0651
n_jbsic07_cc,"Current job: SIC 2007, condensed",53.5503
n_jbiindb_dv,"Current job: Industrial classification (CNEF), two digits",97.4073
n_jbes2000,Current job: Employment Status 2000,55.8248
n_jbseg_dv,Current job: Socio-economic Group,54.3724
n_jbrgsc_dv,Current job: Registrar General's Social Class,54.3724
n_jbnssec_dv,Current job: NS-SEC (detailed),54.3724
n_jbnssec8_dv,Current job: Eight Class NS-SEC,54.3724
n_jbnssec5_dv,Current job: Five Class NS-SEC,54.3724
n_jbnssec3_dv,Current job: Three Class NS-SEC,54.3724
n_jbisco88_cc,Current job: ISCO88 (condensed 3 digits version),53.6616
n_jlsoc00_cc,"Last job: SOC 2000, condensed",1.0987
n_jlsoc10_cc,"Last job: SOC 2010, condensed",0.9519
n_jlsic07_cc,"Last job: SIC 2007, condensed",1.0793
n_jliindb_dv,"Last job: Industrial classification (CNEF), two digits",30.3509
n_jles2000,Last job: Employment Status 2000,1.1703
n_jlseg_dv,Last job: Socio-economic Group,1.0973
n_jlrgsc_dv,Last job: Registrar General's Social Class,1.0973
n_jlnssec_dv,Last job: NS-SEC,1.0973
n_jlnssec8_dv,Last job: Eight Class NS-SEC,1.0973
n_jlnssec5_dv,Last job: Five Class NS-SEC,1.0973
n_jlnssec3_dv,Last job: Three Class NS-SEC,1.0973
n_jlisco88_cc,Last job: ISCO88 (condensed 3 digits version),1.0781
n_pasoc90_cc,"Father's SOC 1990, resp aged 14, condensed",3.2056
n_pasoc00_cc,"Father's SOC 2000, resp aged 14, condensed",3.2039
n_pasoc10_cc,"Father's SOC 2010, resp aged 14, condensed",3.2098
n_masoc90_cc,"Mother's SOC 1990, resp aged 14, condensed",2.4596
n_masoc00_cc,"Mother's SOC 2000, resp aged 14, condensed",2.4596
n_masoc10_cc,"Mother's SOC 2010, resp aged 14, condensed",2.4606
n_j1soc90_cc,"First job: SOC 1990, condensed",7.4049
n_j1soc00_cc,"First job: SOC 2000, condensed",7.4055
n_j1soc10_cc,"First job: SOC 2010, condensed",7.4063
n_yasoc90_cc,"young adult: job like: SOC 1990, condensed",3.0973
n_yasoc00_cc,"young adult: job like: SOC 2000, condensed",3.0973
n_yasoc10_cc,"young adult: job like: SOC 2010, condensed",3.0982
n_scflag_dv,flag for self-completion record,100.0
n_payu_dv,usual pay per month if different from last,2.8291
n_paygu_if,imputation flag var - paygu_dv,95.4641
n_paynu_if,imputation flag var - paynu_dv,95.4641
n_seearngrs_if,imputation flag var - seearngrs_dv,95.4641
n_fiyrinvinc_if,imputation flag var fiyrinvinc_dv,95.4641
n_fibenothr_if,share of c_fibenothr_dv imputed,95.4643
n_fimnlabgrs_if,imputation flag fimnlabgrs_dv,99.9913
n_fimngrs_if,imputation flag fimngrs_dv,99.9913
